"","hh_ID","freq_mean","pct_meat_mean","pct_fish_mean","pct_protein_mean","meat_calories_mean","fish_calories_mean","protein_calories_mean","calories_total_grams_mean","avg_calories_pp_mean","freq_sd","pct_meat_sd","pct_fish_sd","pct_protein_sd","meat_calories_sd","fish_calories_sd","protein_calories_sd","calories_total_grams_sd","avg_calories_pp_sd","freq_var","pct_meat_var","pct_fish_var","pct_protein_var","meat_calories_var","fish_calories_var","protein_calories_var","calories_total_grams_var","avg_calories_pp_var","numChildren","hh_members","sex","age","maritalStatus","literacy","education","attendingCollege","occupationType","canCarry20L","canWalk5Km","canStandOwn","pctCanCarry20L","pctCanWalk5Km","pctCanStandOwn","totalCultivablePlot","totalOwnPlot"
"65",120227,1.10810810810811,0,0.027027027027027,0.027027027027027,0,324.324324324324,324.324324324324,3236.77297297297,1618.38648648649,0.314800093867678,0,0.164398987305357,0.164398987305357,0,1972.78784766429,1972.78784766429,2326.80619121393,1163.40309560696,0.0990990990990991,0,0.027027027027027,0.027027027027027,0,3891891.8918919,3891891.8918919,5414027.05147146,1353506.76286787,0,2,"0",35,"2","4","2","0","trader","1","1","1",1,1,1,1,1
"66",120232,6.1,0.0666666666666667,0.0666666666666667,0.133333333333333,425,277.166666666667,702.166666666667,5358.7,1339.675,5.41091176251239,0.186402153184625,0.145555627434896,0.226743091137373,2026.98950186674,1404.94778438067,2417.22567662836,5833.16765501605,1458.29191375401,29.2779661016949,0.0347457627118644,0.0211864406779661,0.051412429378531,4108686.44067797,1973878.27683616,5842979.97175142,34025844.8915255,2126615.30572034,0,4,"1",48,"2","4","2","0","nonearning","0","1","1",0.25,0.75,1,1,1
"67",120235,2.76190476190476,0.130952380952381,0.154761904761905,0.285714285714286,781.845238095238,930.059523809524,1711.90476190476,3624.04761904762,724.809523809524,1.68350643554792,0.272048390957152,0.233398892519352,0.309024709040354,3173.77324557291,2434.46568864408,3811.51053956697,4148.24661436718,829.649322873435,2.83419391853127,0.0740103270223752,0.0544750430292599,0.0954962707974756,10072836.6143144,5926623.18918532,14527612.5932301,17207949.9736087,688317.998944348,3,5,"0",36,"2","4","3","0","farming","1","1","1",0.2,0.8,1,1,1
"68",120237,1.5,0.5,0,0.5,7856.25,0,7856.25,12356.25,4118.75,0.577350269189626,0.408248290463863,0,0.408248290463863,9564.65661955514,0,9564.65661955514,5496.14922013586,1832.04974004529,0.333333333333333,0.166666666666667,0,0.166666666666667,91482656.25,0,91482656.25,30207656.25,3356406.25,1,3,"0",50,"2","4","3","0","trader","1","1","1",0.333333333333333,1,1,2,2
"69",120239,1,0,0,0,0,0,0,18540,9270,0,0,0,0,0,0,0,1978.92016008731,989.460080043657,0,0,0,0,0,0,0,3916125,979031.25,0,2,"0",30,"1","4","4","0","nonearning","1","1","1",0.5,0.5,1,1,1
"70",221240,2.61290322580645,0.258064516129032,0.419354838709677,0.67741935483871,1096.77419354839,2774.1935483871,3870.96774193548,5661.67741935484,808.811059907834,0.88232342349952,0.254000254000381,0.145111500820062,0.248832398863199,3015.01618248479,3544.57028349328,3919.96543763565,3342.00447224014,477.42921032002,0.778494623655914,0.0645161290322581,0.0210573476702509,0.0619175627240144,9090322.58064516,12563978.4946237,15366129.0322581,11168993.8924731,227938.650866798,2,7,"0",35,"2","2","2","0","farming","1","1","1",0.714285714285714,1,1,0,1
"71",221242,6.27380952380952,0.00595238095238095,0.0357142857142857,0.0416666666666667,2.97619047619048,380.059523809524,383.035714285714,3072.42976192225,614.485952384451,2.75920317611704,0.0340875606446736,0.115272330997939,0.118414340718616,38.5758374905229,2328.22366742061,2328.05449576332,4301.09610789295,860.21922157859,7.61320216709438,0.0011619617907043,0.0132877102936983,0.0140219560878244,1488.09523809523,5420625.44553749,5419837.7352438,18499427.7293319,739977.109173276,2,5,"1",20,"1","4","5","1","nonearning","0","1","1",0,0.8,1,0,0
"72",221245,8.66666666666667,0.0344827586206897,0.103448275862069,0.137931034482759,76.1494252873563,356.034482758621,432.183908045977,3736.94827586207,622.824712643678,3.88316856101016,0.057643988101869,0.0775049832951218,0.0815479868235217,517.349403487321,1145.79190827565,1235.2944703228,3331.61591140458,555.26931856743,15.0789980732177,0.00332282936428841,0.00600702243557712,0.00665007415496927,267650.405288687,1312839.09706996,1525952.42841008,11099664.5811242,308324.016142338,2,6,"0",43,"2","4","2","0","trader","0","0","1",0,0.166666666666667,0.833333333333333,1,0
"73",221246,2,0.25,0.3,0.55,725,2450,3175,5625,1125,1.12390297389803,0.380442955126341,0.441289975079044,0.426120813113395,1332.53814006836,3845.36631613467,3580.92534350962,2333.25501121682,466.651002243365,1.26315789473684,0.144736842105263,0.194736842105263,0.181578947368421,1775657.89473684,14786842.1052632,12823026.3157895,5444078.94736842,217763.157894737,1,5,"0",52,"2","4","3","0","trader","0","1","0",0.4,1,0,0,0
"74",221247,1,0,0,0,0,0,0,19425,9712.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"0",25,"2","1","1","0","wage","1","1","1",1,1,1,0,0
"75",221248,2.20754716981132,0.132075471698113,0.528301886792453,0.660377358490566,306.603773584906,2981.1320754717,3287.7358490566,5079.71698113208,1269.92924528302,0.817088889007746,0.262219509414463,0.354663451065954,0.301283337962646,991.116199420995,3992.7365111669,3880.85668650494,4403.19206929804,1100.79801732451,0.667634252539913,0.0687590711175617,0.125786163522013,0.0907716497339138,982311.320754717,15941944.8476052,15061048.6211901,19388100.3991292,1211756.27494557,1,4,"0",40,"2","3","2","0","wage","1","1","1",1,1,1,1,0
"76",221250,6.26666666666667,0.233333333333333,0.133333333333333,0.366666666666667,416.666666666667,225,641.666666666667,3723.33333333333,413.703703703704,3.82309978342483,0.220311359418481,0.204826812181672,0.383161789793535,972.318002944806,740.892984035551,1140.33293182399,4878.60359001485,542.067065557205,14.616091954023,0.0485370950888192,0.0419540229885057,0.146812957157785,945402.298850575,548922.413793103,1300359.1954023,23800772.9885058,293836.703561799,1,9,"0",22,"1","4","7","1","nonearning","1","1","1",0.777777777777778,0.888888888888889,0.888888888888889,1,1
"77",222252,8.10769230769231,0.0615384615384615,0.0769230769230769,0.138461538461538,174.615384615385,530.769230769231,705.384615384615,2342.46153846154,468.492307692308,3.78369477546038,0.0938834520248513,0.125957868413945,0.145993501787246,849.086047102776,1952.31617868071,2084.28125870397,1933.41264895879,386.682529791758,14.3163461538462,0.00881410256410256,0.0158653846153846,0.0213141025641026,720947.115384617,3811538.46153846,4344228.36538462,3738084.47115385,149523.378846154,1,5,"0",20,"1","4","3","1","nonearning","1","1","0",0.4,1,0,2,1
"78",222257,9.13333333333333,0.0666666666666667,0.0875,0.154166666666667,322.916666666667,537.500829166667,860.417495833333,3827.9091625,765.5818325,4.9099562982543,0.143599469350673,0.113764252970873,0.147809443812862,1642.4341033422,1849.64350982818,2402.12041609453,3420.10882943341,684.021765886684,24.1076708507671,0.020620807597795,0.0129423052540208,0.0218476316802677,2697589.78382148,3421181.11344951,5770182.49341814,11697144.4051684,467885.776206737,0,5,"0",60,"2","4","2","0","prod","0","0","1",0,0,0.4,0,0
"79",222258,1.91666666666667,0.166666666666667,0.166666666666667,0.333333333333333,1542.33333333333,1166.66666666667,2709,5722.54166666667,1907.51388888889,0.928611242975073,0.294883912309794,0.340502612303499,0.450442616461451,4042.92858411225,2697.28795623318,4457.06040774195,6118.71962295016,2039.57320765005,0.86231884057971,0.0869565217391304,0.115942028985507,0.202898550724638,16345271.5362319,7275362.31884058,19865387.4782609,37438729.8242754,4159858.86936393,0,3,"0",27,"1","4","3","0","trader","0","0","1",0,0,0.333333333333333,1,1
"80",223266,5.74193548387097,0.0967741935483871,0.145161290322581,0.241935483870968,806.451612903226,748.387096774194,1554.83870967742,4180.56451612903,1045.14112903226,4.55183437665418,0.169506911317243,0.146690038222923,0.172890029214842,3130.17419343187,1994.80817398022,3542.65240168052,3098.96037893285,774.740094733214,20.7191961924907,0.0287325929843116,0.0215179673138425,0.0298909622019088,9797990.48122687,3979259.65097831,12550386.0391327,9603555.43019566,600222.214387229,2,4,"0",36,"2","4","2","0","farming","1","1","1",0.5,0.5,1,1,1
"81",223268,1.54545454545455,0.363636363636364,0.0909090909090909,0.454545454545455,2454.54545454545,727.272727272727,3181.81818181818,5136.36363636364,1027.27272727273,0.522232967867094,0.393122696553448,0.301511344577764,0.415604707296817,4761.58873410202,2412.09075662211,4956.17154299933,4510.21567716506,902.043135433011,0.272727272727273,0.154545454545455,0.0909090909090909,0.172727272727273,22672727.2727273,5818181.81818182,24563636.3636364,20342045.4545455,813681.818181818,1,5,"0",48,"2","4","2","0","farming","0","1","0",0.2,0.6,0,1,0
"82",223269,9.57627118644068,0.105932203389831,0.0211864406779661,0.127118644067797,255.932203389831,52.9661016949153,308.898305084746,4348.19915254237,1087.04978813559,6.04508842961703,0.0760396515357961,0.0444511786919242,0.0871947361723839,1005.30866418114,369.519087859916,1058.28306063295,4342.37358352467,1085.59339588117,36.5430941218897,0.0057820286056853,0.00197590728710137,0.00760292201617163,1010645.51027767,136544.356292824,1119963.03642265,18856208.3388929,1178513.02118081,2,4,"0",45,"2","1","4","0","salaried","1","1","1",0.5,1,1,1,1
"83",224283,5.13207547169811,0.00943396226415094,0,0.00943396226415094,18.8679245283019,0,18.8679245283019,2665.97169811321,2665.97169811321,4.48717849984685,0.0386969550177143,0,0.0386969550177143,194.257172471453,0,194.257172471453,2886.68735324452,2886.68735324452,20.1347708894879,0.001497454327643,0,0.001497454327643,37735.8490566039,0,37735.8490566039,8332963.87538185,8332963.87538185,0,1,"0",39,"2","4","2","0","farming","0","1","1",0,1,1,0,1
"84",225287,2.70526315789474,0.252631578947368,0.242105263157895,0.494736842105263,2330,1173.94736842105,3503.94736842105,4851.94736842105,808.657894736842,1.83855681267005,0.308338755841466,0.242948326833118,0.227475392349751,4821.14772907157,2803.52389335363,5057.11568910037,4532.51974768537,755.419957947563,3.38029115341546,0.0950727883538634,0.0590238895110116,0.0517450541246734,23243465.4255319,7859746.22060472,25574419.0929451,20543735.2631579,570659.312865497,0,6,"0",30,"2","4","3","0","trader","1","1","1",1,1,1,1,1
"85",225289,4.75609756097561,0.024390243902439,0.0487804878048781,0.0731707317073171,48.780487804878,90.2439024390244,139.024390243902,6941.82926829268,1388.36585365854,3.29226736311678,0.0434769352926241,0.0916204613778463,0.1133381156332,312.347523777212,428.838476613737,521.956918136204,7498.1676725132,1499.63353450264,10.8390243902439,0.00189024390243902,0.00839430894308943,0.0128455284552845,97560.975609756,183902.43902439,272439.024390244,56222518.445122,2248900.73780488,1,5,"0",18,"1","4","3","1","nonearning","1","1","1",0.4,0.8,1,1,0
"86",225290,8.63636363636364,0.0454545454545454,0.0454545454545454,0.0909090909090909,22.7272727272727,56.8181818181818,79.5454545454545,1517.04545454545,758.522727272727,2.34105093505449,0.0559151421933552,0.0559151421933552,0.11183028438671,106.600358177805,266.500895444513,282.277763790802,675.479827852393,337.739913926196,5.48051948051948,0.00312650312650313,0.00312650312650313,0.0125060125060125,11363.6363636364,71022.7272727273,79680.7359307359,456272.997835498,114068.249458874,0,2,"0",38,"2","4","4","0","farming","1","1","1",0.5,0.5,1,1,1
"87",225291,2.37373737373737,0.252525252525253,0.232323232323232,0.484848484848485,2033.83838383838,1405.80808080808,3439.64646464646,4831.86868686869,1207.96717171717,0.840139184118316,0.24613064157709,0.271802355223592,0.223468469993004,4455.49178601491,3344.18439059532,5025.75891581161,4568.16549757046,1142.04137439261,0.70583384869099,0.0605802927231498,0.0738765203050917,0.0499381570810141,19851407.0552463,11183569.2383014,25258252.6798598,20868136.0131932,1304258.50082457,0,4,"0",30,"2","4","3","0","self","1","1","1",1,1,1,1,1
"88",226302,7.45098039215686,0.0588235294117647,0.0784313725490196,0.137254901960784,166.666666666667,281.372549019608,448.039215686275,5213.72549019608,579.302832244009,3.93920998005164,0.124806753582492,0.118280804083729,0.1422972081166,868.403945489225,1004.02461333848,1291.3060693668,4199.48816343008,466.609795936676,15.5173752669385,0.0155767257398009,0.0139903486146934,0.020248495437779,754125.412541253,1008065.42418948,1667471.36478354,17635700.8347894,217724.701664066,3,9,"0",30,"2","4","2","0","wage","0","0","1",0,0,1,1,0
"89",226304,2.27659574468085,0.202127659574468,0.138297872340426,0.340425531914894,1568.35106382979,559.574468085106,2127.92553191489,4233.04255319149,1058.26063829787,0.694126748041948,0.264227577891631,0.252984925803093,0.278044560365775,3784.68400325063,1546.85384126065,3865.55275085772,3876.90395518636,969.22598879659,0.481811942347289,0.0698162129184777,0.0640013726835963,0.0773087775489971,14323833.0044612,2392756.80622283,14942498.0696637,15030384.2777396,939399.017358727,1,4,"0",50,"2","4","2","0","farming","0","0","1",0.25,0.25,1,1,1
"90",226305,5.86206896551724,0.0905172413793103,0.0905172413793103,0.181034482758621,288.469827586207,355.603448275862,644.073275862069,5591.61637931035,798.802339901478,2.39008250948572,0.096232431828141,0.14237428972215,0.128594877510203,1633.3573394147,1225.33274130518,1990.79045815652,5581.2896571921,797.327093884585,5.71249440214957,0.00926068093555779,0.0202704383738867,0.0165366425218642,2667856.19821987,1501440.32691446,3963246.64828705,31150794.2374795,635730.494642437,3,7,"0",45,"2","4","2","0","self","1","1","1",0.571428571428571,0.571428571428571,1,0,1
"91",226308,4.04918032786885,0.0491803278688525,0.0655737704918033,0.114754098360656,245.901639344262,303.27868852459,549.180327868852,5009.83606557377,1669.94535519126,2.65472050950878,0.150136549868969,0.136180328855577,0.185818967074382,1556.23196326809,1201.6609634328,1927.22797049888,3213.44596542055,1071.14865514018,7.04754098360656,0.0225409836065574,0.0185450819672131,0.0345286885245901,2421857.92349726,1443989.07103825,3714207.65027323,10326234.9726776,1147359.44140862,1,3,"0",30,"2","1","1","0","trader","1","1","1",0.666666666666667,1,1,1,0
"92",226309,5.7563025210084,0.109243697478992,0.100840336134454,0.210084033613445,403.361344537815,495.857142857143,899.218487394958,4157.26890756303,346.439075630252,2.69326336787222,0.168464640755624,0.133688341892316,0.168140236005723,1503.21309951746,1662.75503095862,2149.64990511724,3788.52806195605,315.710671829671,7.2536675687224,0.0283803351849214,0.0178725727579167,0.0282711389640602,2259649.62256088,2764754.2929782,4620994.71457056,14352944.8762285,99673.2283071421,5,12,"0",28,"2","4","2","0","trader","1","1","1",0.25,0.583333333333333,1,1,0
"93",227311,7.06451612903226,0.0752688172043011,0.010752688172043,0.0860215053763441,205.376344086022,16.1290322580645,221.505376344086,3256.18279569892,1085.39426523297,3.23972104144284,0.0950658589166311,0.0280877207352427,0.10000876539424,939.977519550549,155.542754209564,949.238763930888,3569.64606681244,1189.88202227081,10.4957924263675,0.00903751753155682,0.000788920056100982,0.0100017531556802,883557.737260403,24193.5483870967,901054.230949041,12742373.0423095,1415819.22692328,1,3,"0",30,"2","4","2","0","farming","0","1","1",0,1,1,1,1
"94",227312,2.375,0,0.1875,0.1875,0,2037.5,2037.5,7939.0625,3969.53125,1.20415945787923,0,0.403112887414928,0.403112887414928,0,4695.65401905492,4695.65401905492,4090.89404195464,2045.44702097732,1.45,0,0.1625,0.1625,0,22049166.6666667,22049166.6666667,16735414.0625,4183853.515625,0,2,"0",36,"2","3","1","0","farming","0","1","1",0,1,1,0,0
"95",227313,3.07594936708861,0.0126582278481013,0.0506329113924051,0.0632911392405063,245.886075949367,456.139240506329,702.025316455696,5735.94936709163,1433.98734177291,2.06789966464635,0.064118790546085,0.115883913754482,0.127444187740581,2185.4832475488,2308.19123176889,3142.75219486444,5388.42480169504,1347.10620042376,4.27620902304447,0.00411121930109272,0.0134290814670562,0.0162420209888564,4776337.02531646,5327746.76241478,9876891.35832523,29035121.8435222,1814695.11522014,1,4,"0",40,"2","4","3","0","farming","0","1","1",0,0.75,1,1,1
"96",227314,6.05069124423963,0.0921658986175115,0.248847926267281,0.341013824884793,1201.95852534562,2871.54377880184,4073.50230414747,7411.37788018433,1235.22964669739,3.97936948076121,0.122354716467423,0.071539485012383,0.133621972736938,4237.44047954851,5492.1334348228,6417.51667827726,6106.64538790182,1017.77423131697,15.8353814644137,0.0149706766418236,0.00511789791583697,0.0178548315981111,17955901.8177163,30163529.6658985,41184520.3159668,37291117.8935826,1035864.38593285,2,6,"0",23,"1","4","5","1","salaried","1","1","0",0.833333333333333,0.833333333333333,0,1,2
"97",227315,1.0952380952381,0,0,0,0,0,0,9186.30952380952,2296.57738095238,0.297101757186175,0,0,0,0,0,0,5869.86465331185,1467.46616332796,0.0882694541231127,0,0,0,0,0,0,34455311.0481998,2153456.94051249,0,4,"0",60,"2","4","2","0","prod","0","1","1",0.5,0.75,1,1,0
"98",227316,9.16949152542373,0.0338983050847458,0.076271186440678,0.110169491525424,42.3728813559322,188.559322033898,230.932203389831,3046.19491525424,1523.09745762712,4.27935829670191,0.0658451902674128,0.119921874179316,0.116196906709429,229.513338591958,815.800456815089,837.908453568119,3535.77145261146,1767.88572630573,18.3129074315515,0.00433558908135179,0.0143812559066796,0.0135017211288398,52676.3725916268,665530.385339707,702090.576560917,12501679.7651021,3125419.94127553,0,2,"0",34,"2","4","3","0","farming","0","1","1",0,1,1,0,0
"99",227317,8.78494623655914,0.0967741935483871,0.139784946236559,0.236559139784946,487.161290322581,199.849462365591,687.010752688172,3107.70161290323,621.540322580645,7.41157945726995,0.141701087194691,0.209552799097102,0.219156356675237,2357.27068270251,644.996257930441,2403.3124853121,4282.05476921376,856.410953842751,54.9315100514259,0.0200791981121574,0.0439123756094303,0.0480295086711637,5556725.07152875,416020.172744272,5775910.90205703,18335993.0465463,733439.721861851,2,5,"0",40,"2","4","2","0","farming","0","1","1",0,1,1,1,2
"100",227320,3.90322580645161,0.193548387096774,0.161290322580645,0.354838709677419,1391.12903225806,612.903225806452,2004.03225806452,5778.22580645161,963.037634408602,1.22078768860321,0.158679587438127,0.192372473235599,0.141040678948591,4126.45200902612,1498.38622868824,4184.57533077429,4830.61737744896,805.102896241493,1.49032258064516,0.025179211469534,0.0370071684587814,0.0198924731182796,17027606.1827957,2245161.29032258,17510670.6989247,23334864.2473118,648190.67353644,1,6,"0",32,"2","4","6","0","salaried","1","1","1",0.666666666666667,0.666666666666667,0.833333333333333,1,1
"101",228326,1.66666666666667,0,0,0,0,0,0,8666.66666666667,1733.33333333333,0.577350269189626,0,0,0,0,0,0,3055.05046330389,611.010092660779,0.333333333333333,0,0,0,0,0,0,9333333.33333333,373333.333333333,0,5,"0",25,"1","4","3","1","nonearning","1","1","1",0.4,0.8,1,1,1
"102",228330,2,0,0,0,0,0,0,79.56,15.912,0.561951486949016,0,0,0,0,0,0,62.3501015066915,12.4700203013383,0.315789473684211,0,0,0,0,0,0,3887.53515789474,155.501406315789,3,5,"0",44,"2","4","5","0","farming","1","1","1",0.8,0.8,1,0,1
"103",229334,4.08496732026144,0.0849673202614379,0.0784313725490196,0.163398692810458,806.699346405229,673.202614379085,1479.90196078431,4578.58823529412,1144.64705882353,2.2825070254642,0.154864644562711,0.129335085075297,0.177990714944323,3015.05406926504,2577.30496061159,3826.1941922626,4073.80209310762,1018.45052327691,5.20983832129344,0.0239830581355349,0.0167275642314342,0.0316806946063912,9090551.04059168,6642500.85999308,14639761.9969041,16595863.493808,1037241.468363,1,4,"0",18,"1","4","4","0","nonearning","1","1","1",0.25,1,1,0,3
"104",229344,2.21428571428571,0.0357142857142857,0,0.0357142857142857,71.4285714285714,0,71.4285714285714,2248.43571428571,449.687142857143,2.04318456694523,0.0696425745031121,0,0.0696425745031121,377.964473009227,0,377.964473009227,5181.13199959196,1036.22639991839,4.17460317460318,0.00485008818342151,0,0.00485008818342151,142857.142857143,0,142857.142857143,26844128.7971958,1073765.15188783,0,5,"0",26,"1","4","3","0","farming","1","1","1",0.6,0.6,0.8,1,2
"105",229345,1.5,0,0.5,0.5,0,1250,1250,2625,328.125,0.577350269189626,0,0.577350269189626,0.577350269189626,0,1443.37567297406,1443.37567297406,1842.778698958,230.34733736975,0.333333333333333,0,0.333333333333333,0.333333333333333,0,2083333.33333333,2083333.33333333,3395833.33333333,53059.8958333333,1,8,"0",26,"2","1","2","0","trader","1","1","1",0.25,0.25,0.5,1,0
"106",230348,3.59615384615385,0.317307692307692,0.134615384615385,0.451923076923077,1472.11538461538,708.413461538462,2180.52884615385,3532.35576923077,588.725961538462,2.62371274316108,0.356470970827116,0.213963625785024,0.325593396949744,3809.12023149879,2407.4132337169,4266.03479509324,3907.29352588747,651.215587647911,6.88386855862584,0.127071553042427,0.045780433159074,0.106011060137274,14509396.9380134,5795638.47787527,18199052.8729462,15266942.6974421,424081.741595615,4,6,"1",16,"1","4","3","0","nonearning","0","1","1",0.166666666666667,0.833333333333333,0.833333333333333,2,2
"107",230353,4.91666666666667,0.0208333333333333,0.145833333333333,0.166666666666667,20.8333333333333,435.416666666667,456.25,2260.10416666667,565.026041666667,1.58225980777203,0.0815410091316803,0.150185633192481,0.151654168517631,144.337567297406,1188.68595128408,1189.65509931204,2815.75667045579,703.939167613949,2.50354609929078,0.00664893617021278,0.0225557244174266,0.0229989868287741,20833.3333333333,1412974.29078014,1415279.25531915,7928485.6272163,495530.351701019,2,4,"0",38,"2","4","2","0","farming","1","0","0",0.25,0.25,0,2,0
"108",231362,1,0,0,0,0,0,0,38,9.5,0,0,0,0,0,0,0,14.142135623731,3.53553390593274,0,0,0,0,0,0,0,200,12.5,1,4,"0",16,"1","4","2","1","farming","1","1","1",0.75,0.75,0.5,0,1
"109",233383,5.71345029239766,0.0233918128654971,0.0701754385964912,0.0935672514619883,116.959064327485,229.239766081871,346.198830409357,4516.46198836509,903.292397673019,1.43272480902544,0.0685689816425831,0.0983630579491061,0.105236033902788,1028.02156853504,1120.67154544153,1502.92857103912,5081.61480496303,1016.32296099261,2.05270037839698,0.0047017052435009,0.0096752911690992,0.0110746228315888,1056828.34537324,1255904.7127623,2258794.28964568,25822809.0260195,1032912.36104078,1,5,"0",38,"2","4","2","0","self","0","1","1",0.2,0.4,0.8,1,1
"110",233386,1.125,0,0,0,0,0,0,1270.26875,317.5671875,0.341565025531987,0,0,0,0,0,0,4844.83929512889,1211.20982378222,0.116666666666667,0,0,0,0,0,0,23472467.795625,1467029.23722656,0,4,"0",30,"2","4","2","0","farming","1","1","1",1,1,1,1,3
"111",233390,1,0.555555555555556,0,0.555555555555556,5047.22222222222,0,5047.22222222222,6158.33333333333,1539.58333333333,0,0.52704627669473,0,0.52704627669473,6782.88798701884,0,6782.88798701884,6028.31858813053,1507.07964703263,0,0.277777777777778,0,0.277777777777778,46007569.4444444,0,46007569.4444444,36340625,2271289.0625,2,4,"0",46,"2","4","3","1","trader","1","1","1",0.75,1,1,1,1
"112",234397,2.42465753424658,0.0958904109589041,0.0684931506849315,0.164383561643836,465.753424657534,215.342465753425,681.095890410959,5319.56164383562,591.062404870624,1.21241045739444,0.230602084025217,0.17443828819276,0.265118699663401,1716.60349220992,1106.1709258516,1991.72354287257,5124.54884477323,569.394316085915,1.46993911719939,0.0531773211567732,0.0304287163876205,0.0702879249112125,2946727.54946728,1223614.11719939,3966962.67123287,26261000.8624667,324209.887190947,4,9,"1",30,"2","4","3","0","nonearning","1","1","1",0.444444444444444,0.555555555555556,0.666666666666667,1,2
"113",234398,2.01587301587302,0.0793650793650794,0.0476190476190476,0.126984126984127,345.238095238095,269.84126984127,615.079365079365,4742.06349206349,1580.68783068783,1.51861634276672,0.191338294813025,0.147950670568467,0.225431258773391,1636.54618331969,1220.87157135925,1994.86507993598,2088.25838743148,696.086129143827,2.30619559651818,0.036610343061956,0.021889400921659,0.0508192524321556,2678283.41013825,1490527.3937532,3979486.68714798,4360823.09267794,484535.899186437,1,3,"1",45,"3","4","2","0","farming","0","1","1",0,1,1,0,1
"114",234400,9,0.0202020202020202,0.0606060606060606,0.0808080808080808,30.3030303030303,99.4949494949495,129.79797979798,4376.82323232323,1094.20580808081,7.13285013303996,0.0850927440967675,0.126367421246137,0.143999248230279,223.814129085897,417.505648837195,467.238914977495,4462.88943439544,1115.72235859886,50.8775510204082,0.00724077509791796,0.0159687251523986,0.0207357834908855,50092.7643784787,174310.966810967,218312.203669347,19917382.1036384,1244836.3814774,0,4,"0",23,"1","4","4","1","farming","1","1","1",0.5,1,1,1,2
"115",234402,7.5989847715736,0.101522842639594,0.142131979695431,0.243654822335025,816.116751269035,864.218274111675,1680.33502538071,6914.27918781726,1382.85583756345,5.83939811903795,0.140588321283078,0.155278014264584,0.141374885129638,3129.86821160475,2579.73720740237,3877.28204948607,6565.9423221095,1313.1884644219,34.0985703926239,0.0197650760811939,0.0241112617139524,0.0199868581454183,9796075.02201389,6655044.05925619,15033316.0912669,43111598.5772687,1724463.94309075,1,5,"0",30,"2","4","3","0","farming","1","1","1",0.4,0.6,0.4,1,1
"116",234406,1.13333333333333,0,0,0,0,0,0,9283.33333333333,9283.33333333333,0.34574590364176,0,0,0,0,0,0,2482.46725621123,2482.46725621123,0.119540229885057,0,0,0,0,0,0,6162643.67816092,6162643.67816092,0,1,"0",30,"2","4","2","0","farming","0","1","1",0,1,1,0,1
"117",235411,1,0,0,0,0,0,0,5500,1833.33333333333,0,0,0,0,0,0,0,6363.96103067893,2121.32034355964,0,0,0,0,0,0,0,40500000,4500000,1,3,"0",42,"2","4","2","0","wage","1","1","1",0.666666666666667,1,1,0,0
"118",235412,5.09756097560976,0.207317073170732,0.0731707317073171,0.280487804878049,1054.97804877962,408.55487804878,1463.5329268284,6042.17012195035,464.782317073104,2.58967444494554,0.281835760977583,0.183826477691803,0.287245417015921,3189.21941635989,1841.10407362381,3562.03726237313,5241.76546205566,403.212727850435,6.70641373080397,0.0794313961658135,0.033792173900575,0.0825099295966504,10171120.4856869,3389664.20991418,12688109.4585346,27476105.1591995,162580.503900589,5,13,"0",32,"2","4","4","0","trader","1","1","0",0.692307692307692,0.692307692307692,0.0769230769230769,2,2
"119",235413,11,0.181818181818182,0.181818181818182,0.363636363636364,2129.54545454545,2000,4129.54545454545,6642.63636363636,948.948051948052,0,0,0,0,5860.42679953664,4979.95983919549,7055.11178314896,6792.84479835551,970.406399765072,0,0,0,0,34344602.2727273,24800000,49774602.2727273,46142740.4545455,941688.580705009,1,7,"0",25,"2","4","6","0","trader","1","1","1",1,1,1,0,1
"120",236419,3.47311827956989,0.225806451612903,0.161290322580645,0.387096774193548,1714.24731182796,865.591397849462,2579.83870967742,4414.51612903226,882.903225806452,2.92883489911819,0.311460988952202,0.242754891864009,0.362240790182202,4085.41513418243,2457.39764365795,4441.78873900634,4170.60319538121,834.120639076242,8.57807386629266,0.0970079476390837,0.0589299375239067,0.131218390071826,16690616.8186068,6038803.17905562,19729487.2019635,17393931.013324,695757.240532959,1,5,"0",24,"1","4","4","0","farming","1","1","1",0.8,0.8,1,0,1
"121",236420,5.71014492753623,0.0072463768115942,0.072463768115942,0.0797101449275362,7.2463768115942,262.68115942029,269.927536231884,4000.57971014493,1333.52657004831,2.26429892326062,0.0487872602523691,0.106379101689235,0.112422616991294,85.125653075875,1103.38003581634,1104.92493808324,4616.1227921586,1538.7075973862,5.12704961387919,0.0023801967629324,0.0113165132762086,0.0126388448111711,7246.37681159422,1217447.50343806,1220859.11879826,21308589.6322861,2367621.07025401,0,3,"0",55,"2","4","3","0","farming","1","1","1",1,1,1,0,2
"122",237433,9.8,0.0925373134328358,0.0358208955223881,0.128358208955224,537.388059701493,134.397014943521,671.785074645014,4490.95164180919,561.368955226149,4.8094218906388,0.0800086885308627,0.056298401456721,0.0867139542841772,2485.84982851275,1047.68686212512,2670.6212673552,6107.55538941254,763.444423676567,23.1305389221557,0.0064013902404286,0.00316951000658213,0.00751930986759838,6179449.36991686,1097647.76106958,7132217.9536499,37302232.8347421,582847.388042845,3,8,"0",24,"1","4","3","1","nonearning","1","1","1",0.375,0.875,1,1,0
